CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,A.S.,A-UPP,PATRIA-UNIDOS,NGP,APP,CAOP,PDC,LIBRE,DEMOCRATAS,APB-SUMATE,UN,MNR
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002181,13,3,58,2,27,3,16,7,3,16,,1,3,5
1,Tomás Frías,1,Potosí,1494,Potosí,25638,U.E. María Gutiérrez,5002191,14,3,30,3,16,4,14,0,1,10,,1,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,31101,U.E. San Roque (Inicial),5002671,1,1,47,2,27,1,28,2,5,16,,4,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,31101,U.E. San Roque (Inicial),5002681,2,0,46,9,26,3,24,2,1,15,,4,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,31101,U.E. San Roque (Inicial),5002691,3,4,51,9,30,0,18,0,3,12,,3,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,31101,U.E. San Roque (Inicial),5002701,4,0,10,2,2,0,1,0,0,1,,0,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5002971,1,3,52,6,23,2,30,1,2,25,,5,2,6
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5002981,2,5,58,4,30,2,26,2,6,14,,2,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5002991,3,4,51,5,34,1,35,1,3,16,,2,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5003001,4,5,38,6,25,3,26,4,3,20,,1,4,5
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5003011,5,2,50,9,28,3,25,3,2,14,,2,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,31102,U. E. Tomás Frías,5003021,6,5,29,4,12,1,12,3,3,10,,3,4,10
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000641,1,4,40,3,30,2,14,8,4,9,,0,4,0
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000651,2,7,37,7,28,3,12,8,3,10,,3,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000661,3,7,56,2,22,7,17,4,3,9,,3,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000671,4,3,44,2,23,4,14,5,4,9,,0,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000681,5,2,57,3,22,7,14,7,4,6,,4,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000691,6,3,77,2,25,3,12,9,3,6,,2,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000701,7,2,44,3,31,2,10,13,1,9,,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000711,8,4,55,2,24,1,14,8,2,4,,1,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000721,9,5,69,0,24,2,12,4,7,5,,4,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000731,10,3,51,7,14,4,12,8,1,9,,4,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000741,11,3,73,3,17,3,16,11,1,3,,2,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000751,12,2,53,3,31,1,26,2,5,8,,3,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000761,13,4,56,5,24,2,14,5,4,7,,2,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000771,14,5,63,4,13,6,11,5,6,5,,4,0,2
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000781,15,5,44,6,30,6,17,4,2,8,,3,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000791,16,3,42,4,23,4,13,6,2,12,,1,8,2
1,Tomás Frías,1,Potosí,1494,Potosí,31103,U. E. Elizardo Pérez de Villa Victoria,5000801,17,2,40,1,11,2,11,6,2,3,,2,5,1
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000461,1,3,52,5,19,2,19,5,7,18,,5,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000471,2,4,70,5,21,1,16,8,3,14,,2,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000481,3,4,58,4,16,1,31,6,1,8,,3,4,1
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000491,4,2,63,4,28,0,17,11,1,3,,1,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000501,5,8,51,3,11,2,14,2,2,13,,1,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000511,6,5,50,3,23,1,25,3,5,14,,3,8,3
1,Tomás Frías,1,Potosí,1494,Potosí,31104,U. E. Ismael Montes  B,5000521,7,3,49,4,25,5,25,5,1,8,,3,8,5
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003031,1,3,43,9,34,5,22,3,3,32,,6,4,5
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003051,3,3,63,6,21,1,26,8,4,18,,3,6,1
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003061,4,4,46,16,21,5,28,3,4,14,,3,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003071,5,3,66,5,25,0,26,4,2,15,,6,3,6
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003081,6,4,36,11,27,1,22,6,4,18,,4,4,6
1,Tomás Frías,1,Potosí,1494,Potosí,31106,U.E. Juan Manuel Calero,5003091,7,0,16,3,9,0,14,2,0,10,,0,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001241,1,3,48,4,33,1,25,3,4,11,,2,7,4
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001251,2,1,50,5,25,0,15,2,2,14,,6,5,0
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001261,3,2,58,3,29,3,21,3,3,15,,2,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001271,4,3,55,5,41,4,21,4,3,12,,3,4,6
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001281,5,0,49,2,22,2,12,3,2,5,,0,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,31107,U. E. Manuel Belgrano,5001291,6,1,47,2,16,2,12,5,0,9,,7,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,31108,U. E. 31 de Octubre  A  (Inicial),5003891,1,6,40,9,23,3,32,3,1,26,,3,6,5
1,Tomás Frías,1,Potosí,1494,Potosí,31108,U. E. 31 de Octubre  A  (Inicial),5003901,2,6,58,11,19,2,38,2,1,15,,4,7,7
1,Tomás Frías,1,Potosí,1494,Potosí,31108,U. E. 31 de Octubre  A  (Inicial),5003911,3,6,47,10,24,1,31,0,2,6,,2,4,4
1,Tomás Frías,1,Potosí,1494,Potosí,31109,U. E. El Minero (Inicial),5004211,1,2,45,5,23,2,32,4,5,18,,3,8,5
1,Tomás Frías,1,Potosí,1494,Potosí,31109,U. E. El Minero (Inicial),5004221,2,5,66,9,22,2,24,4,4,15,,5,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,31109,U. E. El Minero (Inicial),5004231,3,0,13,1,4,0,5,0,0,5,,0,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,31110,Instituto Tecnológico Superior Potosí   ETA   Potosí,5003991,1,4,55,5,25,3,23,4,8,24,,6,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,31110,Instituto Tecnológico Superior Potosí   ETA   Potosí,5004001,2,2,53,4,28,2,17,7,7,13,,1,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,31110,Instituto Tecnológico Superior Potosí   ETA   Potosí,5004011,3,6,65,7,20,0,25,8,12,8,,6,0,3
1,Tomás Frías,1,Potosí,1494,Potosí,31110,Instituto Tecnológico Superior Potosí   ETA   Potosí,5004021,4,6,49,7,24,3,21,4,4,21,,0,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,31110,Instituto Tecnológico Superior Potosí   ETA   Potosí,5004031,5,0,29,6,8,0,11,2,5,5,,2,1,3
1,Tomás Frías,1,Potosí,1494,Potosí,31111,U. E. Otto Felipe Braun,5003261,1,5,64,6,27,1,26,4,6,25,,4,6,5
1,Tomás Frías,1,Potosí,1494,Potosí,31111,U. E. Otto Felipe Braun,5003291,4,4,55,7,22,0,25,3,9,23,,2,6,5
1,Tomás Frías,1,Potosí,1494,Potosí,31111,U. E. Otto Felipe Braun,5003301,5,8,28,9,23,0,19,1,2,15,,3,6,3
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003321,2,4,37,11,25,3,26,5,4,22,,5,5,5
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003331,3,1,39,10,26,3,30,1,8,28,,4,3,11
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003341,4,3,35,6,22,0,23,1,3,22,,3,3,6
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003351,5,2,40,14,39,3,22,0,4,26,,4,9,7
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003361,6,2,38,18,31,0,28,4,5,21,,4,3,7
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003371,7,4,34,11,38,4,33,2,3,23,,3,5,4
1,Tomás Frías,1,Potosí,1494,Potosí,31113,U. E. Pichincha,5003381,8,4,23,2,20,1,18,3,4,14,,2,1,4
1,Tomás Frías,1,Potosí,1494,Potosí,31114,U. E. Potosí (Inicial),5002451,1,4,56,7,27,4,25,6,1,27,,2,5,6
1,Tomás Frías,1,Potosí,1494,Potosí,31114,U. E. Potosí (Inicial),5002461,2,4,39,15,33,2,32,0,4,20,,7,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,31114,U. E. Potosí (Inicial),5002471,3,0,36,5,29,4,32,2,5,22,,1,10,6
1,Tomás Frías,1,Potosí,1494,Potosí,31114,U. E. Potosí (Inicial),5002481,4,2,17,4,12,1,14,1,3,9,,3,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,31115,U. E. Andrés de Santa Cruz  A  (Inicial),5005181,1,4,69,9,22,3,21,4,4,12,,1,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,31115,U. E. Andrés de Santa Cruz  A  (Inicial),5005191,2,5,67,8,26,2,24,4,4,13,,1,1,2
1,Tomás Frías,1,Potosí,1494,Potosí,31115,U. E. Andrés de Santa Cruz  A  (Inicial),5005201,3,6,39,0,15,0,12,6,2,11,,2,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001801,1,5,57,4,18,1,30,0,7,13,,4,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001811,2,2,68,1,21,0,29,3,6,8,,2,6,2
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001821,3,1,63,7,27,2,17,3,3,6,,3,3,1
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001831,4,3,65,0,18,2,27,6,2,10,,2,3,2
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001841,5,6,62,1,25,1,26,2,2,12,,1,7,2
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001861,7,3,51,3,27,0,21,2,6,12,,5,2,5
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001871,8,2,71,7,19,3,21,3,3,19,,2,5,4
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001881,9,2,61,5,29,1,23,5,4,13,,1,7,1
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001891,10,2,48,3,39,4,33,3,3,11,,4,6,3
1,Tomás Frías,1,Potosí,1494,Potosí,31116,Escuela Superior de Formación de Maestros  Eduardo Avaroa,5001901,11,2,18,2,7,0,9,0,2,8,,0,1,1
1,Tomás Frías,1,Potosí,1494,Potosí,31118,U. E. Juan Pablo II  B  (Inicial),5006441,1,1,54,2,25,3,25,3,3,19,,4,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,31118,U. E. Juan Pablo II  B  (Inicial),5006451,2,5,54,6,18,4,23,20,1,10,,1,8,2
1,Tomás Frías,1,Potosí,1494,Potosí,31118,U. E. Juan Pablo II  B  (Inicial),5006461,3,4,50,6,22,6,27,6,2,11,,3,2,4
1,Tomás Frías,1,Potosí,1494,Potosí,31118,U. E. Juan Pablo II  B  (Inicial),5006471,4,0,23,1,14,0,3,3,1,6,,1,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007121,1,2,62,4,16,3,22,9,8,13,,2,1,4
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007131,2,7,54,4,21,2,15,6,8,10,,2,4,3
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007161,5,2,65,3,20,2,24,3,1,13,,4,9,6
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007171,6,3,61,5,17,5,10,0,1,9,,1,4,4
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007181,7,5,57,6,18,1,19,2,4,11,,3,18,1
1,Tomás Frías,1,Potosí,1494,Potosí,31121,U. E. Hugo Chávez Frías,5007191,8,3,36,1,17,3,17,9,4,8,,2,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004961,1,7,42,9,30,5,24,3,1,21,,3,5,6
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004971,2,1,74,5,17,1,21,5,0,9,,6,4,4
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004981,3,7,58,12,23,4,17,4,2,9,,8,11,4
1,Tomás Frías,1,Potosí,1494,Potosí,31122,U. E. Niño Jesús (Inicial),5004991,4,0,4,1,4,0,3,1,0,3,,2,2,0
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005211,1,6,47,7,37,2,16,7,2,20,,3,11,3
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005221,2,4,39,7,21,5,39,0,4,19,,1,0,5
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005231,3,5,52,7,18,6,30,3,2,14,,2,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005241,4,3,41,9,30,1,20,5,4,29,,7,4,4
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005251,5,1,63,10,28,2,22,3,3,22,,5,0,1
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005261,6,7,60,5,19,2,26,5,1,25,,4,3,3
1,Tomás Frías,1,Potosí,1494,Potosí,31123,U.A.T.F. Carrera Economía,5005271,7,2,42,10,21,5,32,1,2,15,,4,4,4
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002711,1,2,64,5,30,2,12,9,7,8,,3,3,4
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002721,2,3,62,3,30,2,19,5,1,15,,1,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002731,3,2,67,1,20,1,23,4,5,6,,4,1,0
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002741,4,1,50,6,21,7,25,5,4,5,,2,2,3
1,Tomás Frías,1,Potosí,1494,Potosí,31125,Instituto Tecnológico Superior Nuevo Amanecer,5002751,5,1,36,4,21,0,12,2,2,7,,1,2,1
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005701,1,3,47,6,30,0,22,4,8,30,,3,5,5
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005711,2,4,50,6,27,6,21,2,5,19,,0,5,2
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005721,3,5,46,6,38,4,24,3,2,13,,1,1,8
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005731,4,7,40,2,29,2,22,2,4,29,,3,5,4
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005741,5,6,49,10,28,0,18,0,4,26,,2,5,3
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005751,6,1,57,8,27,2,26,2,6,22,,4,5,4
1,Tomás Frías,1,Potosí,1494,Potosí,31127,U. E. Divino Maestro  C,5005761,7,1,17,1,13,1,11,1,3,5,,2,2,2
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006181,1,6,30,1,42,3,16,8,2,4,,5,0,0
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006191,2,7,30,1,34,1,11,10,6,5,,2,5,0
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006201,3,2,32,3,30,5,6,16,6,4,,1,3,0
1,Tomás Frías,1,Potosí,1494,Potosí,32391,U. E. Técnico Humanístico Warisata,5006211,4,7,37,0,34,0,9,6,5,5,,4,0,0
1,Tomás Frías,1,Potosí,1503,Tarapaya,58,Esc. Tarapaya,5000011,1,4,32,3,29,2,28,2,4,11,,4,1,1
1,Tomás Frías,1,Potosí,1503,Tarapaya,58,Esc. Tarapaya,5000021,2,0,16,12,6,1,7,1,0,2,,1,0,3
1,Tomás Frías,1,Potosí,1506,Huari Huari,61,Coleg. San Rafael,5000031,1,5,88,1,15,0,9,2,2,7,,3,2,0
1,Tomás Frías,1,Potosí,1506,Huari Huari,61,Coleg. San Rafael,5000041,2,2,98,1,6,2,15,2,2,3,,1,5,0
1,Tomás Frías,1,Potosí,1506,Huari Huari,61,Coleg. San Rafael,5000051,3,4,105,3,17,0,8,0,4,4,,1,6,3
1,Tomás Frías,1,Potosí,1506,Huari Huari,61,Coleg. San Rafael,5000061,4,4,109,7,10,6,13,1,3,4,,1,3,0
1,Tomás Frías,1,Potosí,1506,Huari Huari,61,Coleg. San Rafael,5000071,5,2,52,1,3,0,3,1,1,2,,0,1,2
1,Tomás Frías,1,Potosí,1507,Manquiri,62,Esc. Manquiri,5000081,1,1,22,5,17,4,7,0,1,0,,1,7,1
1,Tomás Frías,1,Potosí,1508,Chullchucani,64,Esc. Martin Cruz,5000091,1,2,53,6,61,6,21,6,2,4,,3,4,2
1,Tomás Frías,1,Potosí,1508,Chullchucani,64,Esc. Martin Cruz,5000101,2,4,39,3,63,10,13,4,4,7,,5,6,0
1,Tomás Frías,1,Potosí,2741,Santiago de Ockoruro,65,Esc. Ockoruro,5000111,1,0,26,6,1,2,4,2,1,1,,1,2,0
1,Tomás Frías,1,Potosí,2889,Comunidad de Paranturi,509,U.E. Germán Busch,5000121,1,5,44,3,2,3,3,3,3,1,,0,1,0
1,Tomás Frías,1,Potosí,3030,Modragon,513,Esc. Tomas Frias,5000131,1,1,89,3,4,2,9,0,6,1,,0,5,1
1,Tomás Frías,1,Potosí,3134,Parantaca,535,Esc. Parantaca,5000141,1,1,36,6,22,4,14,10,2,2,,1,7,1
1,Tomás Frías,1,Potosí,4568,Pati Pati,32277,U.E. San José de Pati Pati,5000151,1,1,31,3,19,5,52,3,3,1,,0,5,0
1,Tomás Frías,1,Potosí,4568,Pati Pati,32277,U.E. San José de Pati Pati,5000161,2,1,14,1,5,1,49,1,2,1,,0,4,0
1,Tomás Frías,4,Urmiri,1501,Puituco,56,Esc. Puituco,5008111,1,1,8,1,10,1,2,28,1,1,,1,0,0
1,Tomás Frías,4,Urmiri,1512,Urmiri,69,Esc. Juan Jose Perez,5008121,1,2,20,2,52,7,7,11,5,3,,1,3,2
1,Tomás Frías,4,Urmiri,1512,Urmiri,69,Esc. Juan Jose Perez,5008131,2,1,5,1,9,1,0,0,1,1,,0,0,0
1,Tomás Frías,4,Urmiri,1516,Cahuayo,73,U. E. Cahuayo,5008141,1,0,0,2,72,2,5,2,0,0,,0,2,0
1,Tomás Frías,4,Urmiri,2818,Vacuyo,467,Esc. Secc. Vacuyo,5008151,1,0,7,2,1,0,6,104,1,1,,1,1,0
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009441,1,25,22,19,18,12,17,3,,10,1,18,8,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009451,2,28,20,23,16,15,14,3,,6,2,14,8,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009461,3,15,28,16,14,10,13,5,,6,0,21,7,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009471,4,25,33,12,8,18,9,8,,6,2,22,8,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009481,5,29,19,26,24,7,16,6,,7,2,17,9,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009491,6,20,20,15,17,22,9,6,,9,2,20,6,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009511,8,21,33,15,11,12,7,4,,8,6,20,12,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009531,10,17,25,16,9,15,15,3,,7,0,30,6,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009541,11,12,28,24,11,9,14,3,,12,3,23,6,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009551,12,19,19,9,19,7,12,8,,7,4,20,5,
2,Bustillo,3,Llallagua,1530,Llallagua,88,Esc. Jaime Mendoza,5009561,13,17,18,17,12,12,10,4,,7,2,22,5,
2,Bustillo,3,Llallagua,1530,Llallagua,89,Martin Cardenas,5010011,3,10,16,7,12,19,5,13,,7,5,12,12,
2,Bustillo,3,Llallagua,1530,Llallagua,89,Martin Cardenas,5010041,6,7,32,3,11,16,1,16,,2,2,10,7,
2,Bustillo,3,Llallagua,1530,Llallagua,89,Martin Cardenas,5010091,11,1,6,4,3,5,2,8,,3,1,4,0,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009571,1,11,23,16,16,10,11,7,,5,4,12,6,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009581,2,10,22,17,25,12,10,8,,10,6,16,13,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009601,4,7,24,15,9,10,9,6,,2,6,14,4,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009611,5,12,20,12,9,25,4,9,,7,4,11,4,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009621,6,14,22,22,11,13,10,4,,4,3,11,5,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009631,7,17,17,23,19,11,10,4,,9,0,18,10,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009641,8,12,38,18,10,14,5,4,,4,12,7,5,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009651,9,16,24,14,9,16,12,3,,5,5,13,11,
2,Bustillo,3,Llallagua,1530,Llallagua,90,U.E. 1ro. de Mayo  B,5009661,10,4,24,10,7,17,11,12,,5,3,22,4,
2,Bustillo,3,Llallagua,1530,Llallagua,92,Coleg. Siglo XX America,5010191,1,28,20,12,16,22,11,3,,4,5,27,4,
2,Bustillo,3,Llallagua,1530,Llallagua,92,Coleg. Siglo XX America,5010201,2,33,27,18,13,12,7,1,,5,1,19,11,
2,Bustillo,3,Llallagua,1530,Llallagua,92,Coleg. Siglo XX America,5010211,3,30,14,13,16,10,7,4,,3,1,25,13,
2,Bustillo,3,Llallagua,1530,Llallagua,92,Coleg. Siglo XX America,5010221,4,16,30,12,18,13,2,5,,2,0,9,7,
2,Bustillo,3,Llallagua,1530,Llallagua,92,Coleg. Siglo XX America,5010231,5,12,21,11,10,7,14,4,,2,6,23,10,
2,Bustillo,3,Llallagua,1530,Llallagua,92,Coleg. Siglo XX America,5010241,6,27,25,12,17,9,11,5,,7,3,20,11,
2,Bustillo,3,Llallagua,1530,Llallagua,92,Coleg. Siglo XX America,5010251,7,25,20,17,15,11,12,4,,0,3,24,6,
2,Bustillo,3,Llallagua,1530,Llallagua,92,Coleg. Siglo XX America,5010261,8,19,22,17,13,16,8,6,,8,3,29,4,
2,Bustillo,3,Llallagua,1530,Llallagua,92,Coleg. Siglo XX America,5010271,9,14,24,16,15,9,17,6,,1,2,21,8,
2,Bustillo,3,Llallagua,1530,Llallagua,92,Coleg. Siglo XX America,5010281,10,22,23,20,13,18,12,6,,5,4,16,8,
2,Bustillo,3,Llallagua,1530,Llallagua,92,Coleg. Siglo XX America,5010291,11,20,25,6,13,16,6,6,,6,2,22,11,
2,Bustillo,3,Llallagua,1530,Llallagua,92,Coleg. Siglo XX America,5010301,12,23,27,20,12,6,6,4,,7,2,23,9,
2,Bustillo,3,Llallagua,1530,Llallagua,92,Coleg. Siglo XX America,5010311,13,21,16,18,18,13,6,5,,3,2,27,6,
2,Bustillo,3,Llallagua,1530,Llallagua,92,Coleg. Siglo XX America,5010321,14,32,19,11,15,17,10,8,,5,1,18,7,
2,Bustillo,3,Llallagua,1530,Llallagua,92,Coleg. Siglo XX America,5010331,15,15,26,13,10,13,12,4,,8,1,15,5,
2,Bustillo,3,Llallagua,1530,Llallagua,93,Esc. Carlos Medinaceli,5009671,1,17,26,18,11,13,10,2,,2,3,25,5,
2,Bustillo,3,Llallagua,1530,Llallagua,93,Esc. Carlos Medinaceli,5009681,2,13,20,9,9,10,12,19,,5,1,10,9,
