CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA,MTS,CDC,PDC,ISA,APB-SUMATE,A-UPP,NGP
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001101,2,46,12,68,15,2,5,1,3
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001111,3,50,7,57,14,7,3,4,11
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001121,4,41,7,66,19,3,5,1,2
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001131,5,62,5,43,12,2,3,2,3
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001141,6,44,3,62,10,3,2,2,9
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001151,7,46,6,61,11,4,2,2,5
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001161,8,50,4,63,13,2,1,3,7
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001171,9,53,9,65,7,3,0,3,2
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001181,10,42,8,68,14,5,0,4,8
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001191,11,25,3,13,4,1,1,1,2
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005211,1,39,9,53,19,4,1,5,6
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005221,2,42,6,51,13,6,3,4,1
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005231,3,49,5,63,11,2,3,5,6
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005241,4,27,2,27,13,3,1,6,5
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005871,1,50,10,51,21,4,0,1,4
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005881,2,38,4,49,16,3,0,0,4
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005891,3,34,9,74,5,4,0,1,3
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005901,4,47,7,58,14,7,0,5,10
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005911,5,34,8,53,10,1,0,1,4
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006951,1,48,11,78,17,5,1,1,5
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006961,2,54,4,75,15,2,3,3,4
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006971,3,60,3,60,13,2,6,1,3
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006981,4,52,1,71,12,3,6,1,5
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006991,5,1,0,9,3,0,0,0,0
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007181,1,51,11,50,17,7,1,2,6
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007191,2,49,6,39,17,7,3,3,10
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007201,3,37,3,61,14,3,3,6,6
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007211,4,46,9,63,11,5,2,2,6
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007221,5,9,2,6,2,0,0,1,2
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004001,1,48,8,37,26,6,3,2,6
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004011,2,48,8,48,29,1,3,4,7
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004021,3,55,6,49,20,2,0,0,9
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002041,1,55,4,48,24,2,0,0,7
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002051,2,58,5,40,19,5,1,5,5
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002061,3,45,5,35,21,1,0,5,4
1,Cercado,1,Tarija,2680,Tarija,32338,U.E. Andalucía,6006221,1,45,5,51,12,2,0,3,3
1,Cercado,1,Tarija,2680,Tarija,32339,U.E. José María Velaz 1,6001981,1,51,9,42,11,5,2,4,10
1,Cercado,1,Tarija,2680,Tarija,32339,U.E. José María Velaz 1,6001991,2,21,4,33,6,6,0,1,2
1,Cercado,1,Tarija,2680,Tarija,32414,U.E. San Antonio 2,6006781,1,45,8,65,23,3,3,6,4
1,Cercado,1,Tarija,2680,Tarija,32414,U.E. San Antonio 2,6006791,2,27,4,37,7,2,2,2,2
1,Cercado,1,Tarija,2680,Tarija,32459,U.E. Nueva Esperanza,6007681,1,43,8,38,19,5,1,9,10
1,Cercado,1,Tarija,2680,Tarija,32459,U.E. Nueva Esperanza,6007691,2,34,11,40,29,4,0,7,7
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001931,1,44,12,54,18,8,2,1,6
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001941,2,36,11,42,8,5,2,6,4
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001951,3,40,2,46,18,4,1,4,9
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001961,4,50,12,46,19,3,1,0,4
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001971,5,19,5,25,7,6,2,0,3
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005581,1,54,4,63,19,6,2,4,6
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005591,2,38,9,52,18,2,2,5,6
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005601,3,59,6,55,20,6,1,2,4
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005611,4,52,6,60,18,1,1,2,1
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005621,5,40,8,44,16,2,0,6,6
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005631,6,38,7,62,19,0,3,0,4
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005641,7,62,5,64,10,2,5,0,3
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005651,8,40,5,36,19,4,1,1,4
1,Cercado,1,Tarija,2927,Churquis,1,U.E. Churquis,6000671,1,20,1,47,3,1,0,5,2
1,Cercado,1,Tarija,2927,Churquis,1,U.E. Churquis,6000681,2,4,1,25,5,3,1,1,1
1,Cercado,1,Tarija,3196,Laderas Norte,1,U.E. Audelio Quifre,6000691,1,7,2,35,4,8,0,2,4
1,Cercado,1,Tarija,3196,Laderas Norte,1,U.E. Audelio Quifre,6000701,2,8,2,14,1,4,0,1,0
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000711,1,38,7,38,21,4,1,1,6
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000721,2,32,8,53,15,5,1,5,5
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000731,3,8,1,22,4,0,0,0,1
1,Cercado,1,Tarija,4207,San Pedro de Sola,25705,U.E. San Pedro de Sola,6000771,1,27,21,15,5,6,0,4,7
1,Cercado,1,Tarija,4356,España Sur,26058,U.E. Alto de España Sud,6000781,1,13,6,31,13,6,1,4,6
1,Cercado,1,Tarija,4647,Turumayo,32456,U.E. Turumayo,6000801,1,30,7,46,19,5,1,5,8
1,Cercado,1,Tarija,4647,Turumayo,32456,U.E. Turumayo,6000811,2,36,9,29,20,6,0,3,10
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007951,1,46,8,53,5,15,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007961,2,50,4,48,3,15,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007971,3,77,1,49,6,10,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007981,4,60,3,73,7,12,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6007991,5,57,1,64,10,14,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008001,6,64,4,66,4,12,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008011,7,56,6,93,3,5,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008021,8,35,4,83,11,10,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008031,9,52,4,63,7,13,,,
2,Arce,1,Padcaya,1887,Padcaya,1,U.E. Aniceto Arce,6008041,10,37,1,47,4,8,,,
2,Arce,1,Padcaya,1889,Abra de la Cruz,3,U.E. Eloy Aparicio,6008131,1,39,17,45,13,32,,,
2,Arce,1,Padcaya,1889,Abra de la Cruz,3,U.E. Eloy Aparicio,6008141,2,33,19,35,7,27,,,
2,Arce,1,Padcaya,1889,Abra de la Cruz,3,U.E. Eloy Aparicio,6008151,3,28,10,30,8,26,,,
2,Arce,1,Padcaya,1891,Orozas Arriba,4,U.E. Orozas Arriba,6008171,1,28,11,39,6,15,,,
2,Arce,1,Padcaya,1891,Orozas Arriba,4,U.E. Orozas Arriba,6008181,2,31,12,34,3,26,,,
2,Arce,1,Padcaya,1891,Orozas Arriba,4,U.E. Orozas Arriba,6008191,3,14,1,17,1,8,,,
2,Arce,1,Padcaya,1892,Rumy Cancha,5,U.E. Rumy Cancha,6008201,1,21,3,24,2,20,,,
2,Arce,1,Padcaya,1894,La Merced,6,U.E. La Merced,6008211,1,19,18,67,7,25,,,
2,Arce,1,Padcaya,1894,La Merced,6,U.E. La Merced,6008221,2,11,6,32,6,7,,,
2,Arce,1,Padcaya,1895,Río Negro,7,U.E. Rio Negro,6008231,1,31,8,49,2,27,,,
2,Arce,1,Padcaya,1895,Río Negro,7,U.E. Rio Negro,6008241,2,27,4,36,1,30,,,
2,Arce,1,Padcaya,1896,La Mamora,8,U.E. Oscar Hiza Bastias,6008251,1,40,2,65,2,21,,,
2,Arce,1,Padcaya,1896,La Mamora,8,U.E. Oscar Hiza Bastias,6008261,2,54,3,58,3,18,,,
2,Arce,1,Padcaya,1896,La Mamora,8,U.E. Oscar Hiza Bastias,6008271,3,12,2,11,2,4,,,
2,Arce,1,Padcaya,1899,Emborozú,10,U.E. Anzelmo Ontiveros,6008301,1,54,14,44,2,37,,,
2,Arce,1,Padcaya,1899,Emborozú,10,U.E. Anzelmo Ontiveros,6008311,2,56,11,34,2,15,,,
2,Arce,1,Padcaya,1900,El Limal,11,U.E. Limal,6008321,1,19,3,16,5,28,,,
2,Arce,1,Padcaya,1901,Salado,12,U.E. Juan Pablo II,6008331,1,17,9,15,3,33,,,
2,Arce,1,Padcaya,1902,San Telmo,13,Núcleo San Telmo Primero De Mayo,6008341,1,26,17,42,9,16,,,
2,Arce,1,Padcaya,1902,San Telmo,13,Núcleo San Telmo Primero De Mayo,6008351,2,29,2,28,3,9,,,
2,Arce,1,Padcaya,1903,Trementinal,14,Nucleo 9 de Octubre,6008361,1,15,14,28,4,24,,,
2,Arce,1,Padcaya,1903,Trementinal,14,Nucleo 9 de Octubre,6008371,2,3,2,9,1,9,,,
2,Arce,1,Padcaya,1904,Mecoya (Zona Centro),15,U.E. San Antonio de Macoya,6008381,1,44,3,46,6,9,,,
2,Arce,1,Padcaya,1904,Mecoya (Zona Centro),15,U.E. San Antonio de Macoya,6008391,2,5,0,9,1,1,,,
2,Arce,1,Padcaya,1907,El Carmen,17,U.E. El Carmen,6008411,1,15,4,42,12,4,,,
2,Arce,1,Padcaya,1908,Rejara,18,U.E. Simon Bolivar de Rejara,6008421,1,32,24,19,5,18,,,
2,Arce,1,Padcaya,1908,Rejara,18,U.E. Simon Bolivar de Rejara,6008431,2,21,11,9,1,13,,,
2,Arce,1,Padcaya,1909,Camacho,19,U.E. Camacho,6008441,1,52,8,44,10,32,,,
2,Arce,1,Padcaya,1909,Camacho,19,U.E. Camacho,6008451,2,43,6,38,3,25,,,
2,Arce,1,Padcaya,1909,Camacho,19,U.E. Camacho,6008461,3,2,2,6,0,1,,,
2,Arce,1,Padcaya,1910,Queñahuayco,20,Esc. Seccional Queñahuayco,6008471,1,62,11,45,9,15,,,
2,Arce,1,Padcaya,1910,Queñahuayco,20,Esc. Seccional Queñahuayco,6008481,2,13,2,11,2,14,,,
2,Arce,1,Padcaya,1911,Cañas,21,U.E. Blanca Navajas,6008491,1,34,14,40,5,37,,,
2,Arce,1,Padcaya,1911,Cañas,21,U.E. Blanca Navajas,6008501,2,43,12,43,4,40,,,
2,Arce,1,Padcaya,1912,Canchas Mayu,22,U.E. Canchas Mayu,6008521,1,39,30,28,1,19,,,
2,Arce,1,Padcaya,1913,Tacuara Arriba,23,Esc. Tacuara Simon Bolivar,6008541,1,21,3,43,3,13,,,
2,Arce,1,Padcaya,1914,Chaguaya,24,U.E. Virgen De Chaguaya,6008551,1,51,6,36,5,30,,,
2,Arce,1,Padcaya,1914,Chaguaya,24,U.E. Virgen De Chaguaya,6008561,2,18,8,15,2,19,,,
2,Arce,1,Padcaya,1915,Rosillas,25,U.E. Rosillas II,6008571,1,71,4,39,4,19,,,
2,Arce,1,Padcaya,1915,Rosillas,25,U.E. Rosillas II,6008581,2,95,3,43,3,12,,,
2,Arce,1,Padcaya,1915,Rosillas,25,U.E. Rosillas II,6008591,3,33,0,21,4,13,,,
2,Arce,1,Padcaya,2928,Pampa Grande,9,U.E. Pampa Grande,6008281,1,32,2,14,3,16,,,
2,Arce,1,Padcaya,3046,Marañuelo,27,U.E. San Jose de Marañuelo,6008601,1,45,3,31,5,9,,,
2,Arce,1,Padcaya,3197,Naranjo Agrio,3,U.E. Naranjo Agrio,6008161,1,18,19,30,6,9,,,
2,Arce,1,Padcaya,3287,Valle Dorado,1,U.E. 2 de Agosto,6008051,1,26,14,20,4,19,,,
2,Arce,1,Padcaya,3289,La Huerta,1,U.E. La Huerta,6008071,1,23,11,12,9,28,,,
2,Arce,1,Padcaya,3289,La Huerta,1,U.E. La Huerta,6008081,2,11,4,7,0,7,,,
2,Arce,1,Padcaya,3333,Quebrada de Cañas,1,U.E. Quebrada De Cañas,6008091,1,18,5,29,8,20,,,
2,Arce,1,Padcaya,3752,Abra de San Miguel,1,U.E. Abra de San Miguel,6008111,1,41,6,50,3,37,,,
2,Arce,1,Padcaya,3752,Abra de San Miguel,1,U.E. Abra de San Miguel,6008121,2,10,0,9,0,8,,,
2,Arce,1,Padcaya,4210,San José,25708,U.E. San José,6008611,1,50,8,18,5,14,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008741,1,34,13,51,11,14,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008751,2,31,10,44,26,5,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008761,3,48,16,41,17,2,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008771,4,27,21,41,8,14,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008781,5,37,15,33,24,8,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008791,6,34,12,46,28,7,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008811,8,32,7,46,11,9,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008821,9,37,8,50,23,18,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008831,10,25,7,42,20,12,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008861,13,28,14,26,21,13,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008871,14,38,14,52,13,11,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008881,15,19,7,16,5,3,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008891,1,32,13,44,8,9,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008901,2,30,11,34,19,10,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008911,3,29,15,31,14,9,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008921,4,29,8,40,22,17,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008931,5,29,15,45,24,8,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008941,6,25,12,39,18,13,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008951,7,26,11,42,27,11,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008961,8,33,21,36,16,11,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008971,9,34,14,40,23,8,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008981,10,33,13,37,20,13,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008991,11,5,1,13,4,2,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009001,1,44,12,47,16,13,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009011,2,35,10,54,20,12,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009021,3,47,8,47,16,8,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009041,5,39,15,45,20,8,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009051,6,45,5,37,24,8,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009061,7,45,9,54,9,9,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009071,8,44,12,51,18,13,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009081,9,34,16,41,22,11,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009091,10,33,19,37,20,12,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009101,11,42,13,34,20,20,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009111,12,48,9,48,17,11,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009121,13,33,20,42,19,12,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009131,14,40,17,49,17,16,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009141,15,14,6,13,5,4,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009151,1,33,10,42,20,10,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009161,2,36,4,31,23,16,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009171,3,37,9,39,21,17,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009181,4,30,13,21,22,16,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009191,5,31,16,38,28,10,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009201,6,32,17,44,20,9,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009211,7,36,13,24,22,11,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009221,8,27,6,25,29,20,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009231,9,38,9,41,20,12,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009241,10,45,15,35,19,14,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009251,11,32,8,38,18,11,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009261,12,29,13,39,18,12,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009271,13,29,11,39,34,15,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009281,1,36,13,28,22,13,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009291,2,40,17,32,18,10,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009301,3,39,15,44,22,12,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009311,4,31,14,40,28,7,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009321,5,36,14,43,20,8,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009341,7,25,25,50,21,10,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009361,9,28,12,55,17,10,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009371,10,26,19,40,19,17,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009381,11,14,3,15,15,1,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009391,1,39,8,37,21,13,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009401,2,34,6,45,13,12,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009411,3,34,12,47,18,19,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009421,4,39,14,47,14,14,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009431,5,30,13,40,12,23,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009441,6,47,6,31,20,20,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009451,7,45,10,46,21,8,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009461,8,34,16,37,22,10,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009471,9,35,12,44,28,13,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009481,10,38,10,51,15,13,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009491,11,34,3,46,15,13,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009501,12,22,11,54,16,14,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009511,13,27,16,43,10,12,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009521,14,33,9,55,19,9,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009531,15,39,9,37,14,8,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009541,16,24,7,34,17,15,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009551,1,23,9,39,24,16,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009561,2,39,13,31,22,11,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009571,3,41,13,32,21,16,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009581,4,36,18,41,14,13,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009591,5,35,7,37,18,14,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009601,6,45,8,34,20,18,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009611,7,25,10,34,20,12,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009621,8,31,10,29,32,12,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009631,9,33,17,30,20,9,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009641,10,30,16,48,17,9,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009651,1,30,16,36,19,15,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009661,2,31,20,41,14,18,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009671,3,34,16,35,18,10,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009681,4,41,16,28,22,4,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009691,5,35,10,34,15,7,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009701,6,30,11,41,12,10,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009711,7,41,14,31,25,15,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009721,8,20,4,13,7,2,,,
2,Arce,2,Bermejo,1916,Bermejo,17,(Cárcel) Carceleta Bermejo,6009731,1,6,2,11,4,9,,,
2,Arce,2,Bermejo,1916,Bermejo,25354,U.E. La Esperanza,6009741,1,28,14,36,15,7,,,
2,Arce,2,Bermejo,1916,Bermejo,25354,U.E. La Esperanza,6009751,2,33,15,36,17,21,,,
2,Arce,2,Bermejo,1916,Bermejo,25354,U.E. La Esperanza,6009761,3,36,12,42,21,14,,,
2,Arce,2,Bermejo,1916,Bermejo,25354,U.E. La Esperanza,6009771,4,21,8,32,18,12,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009781,1,40,21,18,9,15,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009791,2,29,17,27,16,14,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009811,4,24,9,22,22,17,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009821,5,26,21,19,15,13,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009831,6,17,6,12,16,10,,,
